drift_threshold,authorship_margin,uncorroborated_weight,suspicious,ramp_width,precision,recall,f1,fpr,tp,fp,fn,tn,hn_fpr,malicious_precision
0.5,0.0,0.45,0.5,0.2,0.4231,0.6471,0.5116,0.2586,11,15,6,43,0.1111,0.0
0.5,0.0,0.45,0.5,0.3,0.5,0.6471,0.5641,0.1897,11,11,6,47,0.1111,0.0
0.5,0.0,0.45,0.6,0.1,0.3939,0.7647,0.52,0.3448,13,20,4,38,0.1111,0.0
0.5,0.0,0.45,0.6,0.2,0.44,0.6471,0.5238,0.2414,11,14,6,44,0.1111,0.0
0.5,0.0,0.45,0.6,0.3,0.6667,0.5882,0.625,0.0862,10,5,7,53,0.1111,0.0
0.5,0.0,0.45,0.7,0.1,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.5,0.0,0.45,0.7,0.2,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.5,0.0,0.45,0.7,0.3,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.5,0.0,0.6,0.3,0.1,0.3256,0.8235,0.4667,0.5,14,29,3,29,0.5556,0.0
0.5,0.0,0.6,0.3,0.2,0.325,0.7647,0.4561,0.4655,13,27,4,31,0.5556,0.0
0.5,0.0,0.6,0.3,0.3,0.3235,0.6471,0.4314,0.3966,11,23,6,35,0.5556,0.0
0.5,0.0,0.6,0.4,0.1,0.3171,0.7647,0.4483,0.4828,13,28,4,30,0.5556,0.0
0.5,0.0,0.6,0.4,0.2,0.3529,0.7059,0.4706,0.3793,12,22,5,36,0.5556,0.0
0.5,0.0,0.6,0.4,0.3,0.3438,0.6471,0.449,0.3621,11,21,6,37,0.5556,0.0
0.5,0.0,0.6,0.5,0.1,0.325,0.7647,0.4561,0.4655,13,27,4,31,0.5556,0.0
0.5,0.0,0.6,0.5,0.2,0.3438,0.6471,0.449,0.3621,11,21,6,37,0.5556,0.0
0.5,0.0,0.6,0.5,0.3,0.3929,0.6471,0.4889,0.2931,11,17,6,41,0.5556,0.0
0.5,0.0,0.6,0.6,0.1,0.3514,0.7647,0.4815,0.4138,13,24,4,34,0.5556,0.0
0.5,0.0,0.6,0.6,0.2,0.3793,0.6471,0.4783,0.3103,11,18,6,40,0.5556,0.0
0.5,0.0,0.6,0.6,0.3,0.5263,0.5882,0.5556,0.1552,10,9,7,49,0.5556,0.0
0.5,0.0,0.6,0.7,0.1,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.5,0.0,0.6,0.7,0.2,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.5,0.0,0.6,0.7,0.3,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.5,0.0,0.8,0.3,0.1,0.3256,0.8235,0.4667,0.5,14,29,3,29,0.5556,0.0
0.5,0.0,0.8,0.3,0.2,0.325,0.7647,0.4561,0.4655,13,27,4,31,0.5556,0.0
0.5,0.0,0.8,0.3,0.3,0.3235,0.6471,0.4314,0.3966,11,23,6,35,0.5556,0.0
0.5,0.0,0.8,0.4,0.1,0.3095,0.7647,0.4407,0.5,13,29,4,29,0.5556,0.0
0.5,0.0,0.8,0.4,0.2,0.3429,0.7059,0.4615,0.3966,12,23,5,35,0.5556,0.0
0.5,0.0,0.8,0.4,0.3,0.3333,0.6471,0.44,0.3793,11,22,6,36,0.5556,0.0
0.5,0.0,0.8,0.5,0.1,0.325,0.7647,0.4561,0.4655,13,27,4,31,0.5556,0.0
0.5,0.0,0.8,0.5,0.2,0.3333,0.6471,0.44,0.3793,11,22,6,36,0.5556,0.0
0.5,0.0,0.8,0.5,0.3,0.3793,0.6471,0.4783,0.3103,11,18,6,40,0.5556,0.0
0.5,0.0,0.8,0.6,0.1,0.3333,0.7647,0.4643,0.4483,13,26,4,32,0.5556,0.0
0.5,0.0,0.8,0.6,0.2,0.3548,0.6471,0.4583,0.3448,11,20,6,38,0.5556,0.0
0.5,0.0,0.8,0.6,0.3,0.4762,0.5882,0.5263,0.1897,10,11,7,47,0.5556,0.0
0.5,0.0,0.8,0.7,0.1,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.5,0.0,0.8,0.7,0.2,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.5,0.0,0.8,0.7,0.3,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.5,0.0,1.0,0.3,0.1,0.3256,0.8235,0.4667,0.5,14,29,3,29,0.5556,0.0
0.5,0.0,1.0,0.3,0.2,0.325,0.7647,0.4561,0.4655,13,27,4,31,0.5556,0.0
0.5,0.0,1.0,0.3,0.3,0.3235,0.6471,0.4314,0.3966,11,23,6,35,0.5556,0.0
0.5,0.0,1.0,0.4,0.1,0.3095,0.7647,0.4407,0.5,13,29,4,29,0.5556,0.0
0.5,0.0,1.0,0.4,0.2,0.3429,0.7059,0.4615,0.3966,12,23,5,35,0.5556,0.0
0.5,0.0,1.0,0.4,0.3,0.3333,0.6471,0.44,0.3793,11,22,6,36,0.5556,0.0
0.5,0.0,1.0,0.5,0.1,0.3171,0.7647,0.4483,0.4828,13,28,4,30,0.5556,0.0
0.5,0.0,1.0,0.5,0.2,0.3235,0.6471,0.4314,0.3966,11,23,6,35,0.5556,0.0
0.5,0.0,1.0,0.5,0.3,0.3667,0.6471,0.4681,0.3276,11,19,6,39,0.5556,0.0
0.5,0.0,1.0,0.6,0.1,0.3333,0.7647,0.4643,0.4483,13,26,4,32,0.5556,0.0
0.5,0.0,1.0,0.6,0.2,0.3548,0.6471,0.4583,0.3448,11,20,6,38,0.5556,0.0
0.5,0.0,1.0,0.6,0.3,0.4762,0.5882,0.5263,0.1897,10,11,7,47,0.5556,0.0
0.5,0.0,1.0,0.7,0.1,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.5,0.0,1.0,0.7,0.2,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.5,0.0,1.0,0.7,0.3,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.5,0.05,0.2,0.3,0.1,0.3889,0.8235,0.5283,0.3793,14,22,3,36,0.1111,0.0
0.5,0.05,0.2,0.3,0.2,0.3939,0.7647,0.52,0.3448,13,20,4,38,0.1111,0.0
0.5,0.05,0.2,0.3,0.3,0.4074,0.6471,0.5,0.2759,11,16,6,42,0.1111,0.0
0.5,0.05,0.2,0.4,0.1,0.3714,0.7647,0.5,0.3793,13,22,4,36,0.1111,0.0
0.5,0.05,0.2,0.4,0.2,0.4074,0.6471,0.5,0.2759,11,16,6,42,0.1111,0.0
0.5,0.05,0.2,0.4,0.3,0.44,0.6471,0.5238,0.2414,11,14,6,44,0.1111,0.0
0.5,0.05,0.2,0.5,0.1,0.3824,0.7647,0.5098,0.3621,13,21,4,37,0.1111,0.0
0.5,0.05,0.2,0.5,0.2,0.4231,0.6471,0.5116,0.2586,11,15,6,43,0.1111,0.0
0.5,0.05,0.2,0.5,0.3,0.5238,0.6471,0.5789,0.1724,11,10,6,48,0.1111,0.0
0.5,0.05,0.2,0.6,0.1,0.3939,0.7647,0.52,0.3448,13,20,4,38,0.1111,0.0
0.5,0.05,0.2,0.6,0.2,0.44,0.6471,0.5238,0.2414,11,14,6,44,0.1111,0.0
0.5,0.05,0.2,0.6,0.3,0.6154,0.4706,0.5333,0.0862,8,5,9,53,0.1111,0.0
0.5,0.05,0.2,0.7,0.1,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.5,0.05,0.2,0.7,0.2,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.5,0.05,0.2,0.7,0.3,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.5,0.05,0.35,0.3,0.1,0.3333,0.8235,0.4746,0.4828,14,28,3,30,0.5556,0.0
0.5,0.05,0.35,0.3,0.2,0.3333,0.7647,0.4643,0.4483,13,26,4,32,0.5556,0.0
0.5,0.05,0.35,0.3,0.3,0.3333,0.6471,0.44,0.3793,11,22,6,36,0.5556,0.0
0.5,0.05,0.35,0.4,0.1,0.3714,0.7647,0.5,0.3793,13,22,4,36,0.1111,0.0
0.5,0.05,0.35,0.4,0.2,0.4074,0.6471,0.5,0.2759,11,16,6,42,0.1111,0.0
0.5,0.05,0.35,0.4,0.3,0.44,0.6471,0.5238,0.2414,11,14,6,44,0.1111,0.0
0.5,0.05,0.35,0.5,0.1,0.3824,0.7647,0.5098,0.3621,13,21,4,37,0.1111,0.0
0.5,0.05,0.35,0.5,0.2,0.4231,0.6471,0.5116,0.2586,11,15,6,43,0.1111,0.0
0.5,0.05,0.35,0.5,0.3,0.5238,0.6471,0.5789,0.1724,11,10,6,48,0.1111,0.0
0.5,0.05,0.35,0.6,0.1,0.3939,0.7647,0.52,0.3448,13,20,4,38,0.1111,0.0
0.5,0.05,0.35,0.6,0.2,0.44,0.6471,0.5238,0.2414,11,14,6,44,0.1111,0.0
0.5,0.05,0.35,0.6,0.3,0.6154,0.4706,0.5333,0.0862,8,5,9,53,0.1111,0.0
0.5,0.05,0.35,0.7,0.1,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.5,0.05,0.35,0.7,0.2,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.5,0.05,0.35,0.7,0.3,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.5,0.05,0.45,0.3,0.1,0.3333,0.8235,0.4746,0.4828,14,28,3,30,0.5556,0.0
0.5,0.05,0.45,0.3,0.2,0.3333,0.7647,0.4643,0.4483,13,26,4,32,0.5556,0.0
0.5,0.05,0.45,0.3,0.3,0.3333,0.6471,0.44,0.3793,11,22,6,36,0.5556,0.0
0.5,0.05,0.45,0.4,0.1,0.3171,0.7647,0.4483,0.4828,13,28,4,30,0.5556,0.0
0.5,0.05,0.45,0.4,0.2,0.3333,0.6471,0.44,0.3793,11,22,6,36,0.5556,0.0
0.5,0.05,0.45,0.4,0.3,0.3548,0.6471,0.4583,0.3448,11,20,6,38,0.5556,0.0
0.5,0.05,0.45,0.5,0.1,0.3824,0.7647,0.5098,0.3621,13,21,4,37,0.1111,0.0
0.5,0.05,0.45,0.5,0.2,0.4231,0.6471,0.5116,0.2586,11,15,6,43,0.1111,0.0
0.5,0.05,0.45,0.5,0.3,0.5238,0.6471,0.5789,0.1724,11,10,6,48,0.1111,0.0
0.5,0.05,0.45,0.6,0.1,0.3939,0.7647,0.52,0.3448,13,20,4,38,0.1111,0.0
0.5,0.05,0.45,0.6,0.2,0.44,0.6471,0.5238,0.2414,11,14,6,44,0.1111,0.0
0.5,0.05,0.45,0.6,0.3,0.6154,0.4706,0.5333,0.0862,8,5,9,53,0.1111,0.0
0.5,0.05,0.45,0.7,0.1,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.5,0.05,0.45,0.7,0.2,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.5,0.05,0.45,0.7,0.3,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.5,0.05,0.6,0.3,0.1,0.3256,0.8235,0.4667,0.5,14,29,3,29,0.5556,0.0
0.5,0.05,0.6,0.3,0.2,0.325,0.7647,0.4561,0.4655,13,27,4,31,0.5556,0.0
0.5,0.05,0.6,0.3,0.3,0.3235,0.6471,0.4314,0.3966,11,23,6,35,0.5556,0.0
0.5,0.05,0.6,0.4,0.1,0.3171,0.7647,0.4483,0.4828,13,28,4,30,0.5556,0.0
0.5,0.05,0.6,0.4,0.2,0.3333,0.6471,0.44,0.3793,11,22,6,36,0.5556,0.0
0.5,0.05,0.6,0.4,0.3,0.3438,0.6471,0.449,0.3621,11,21,6,37,0.5556,0.0
0.5,0.05,0.6,0.5,0.1,0.325,0.7647,0.4561,0.4655,13,27,4,31,0.5556,0.0
0.5,0.05,0.6,0.5,0.2,0.3438,0.6471,0.449,0.3621,11,21,6,37,0.5556,0.0
0.5,0.05,0.6,0.5,0.3,0.4074,0.6471,0.5,0.2759,11,16,6,42,0.5556,0.0
0.5,0.05,0.6,0.6,0.1,0.3514,0.7647,0.4815,0.4138,13,24,4,34,0.5556,0.0
0.5,0.05,0.6,0.6,0.2,0.3793,0.6471,0.4783,0.3103,11,18,6,40,0.5556,0.0
0.5,0.05,0.6,0.6,0.3,0.4706,0.4706,0.4706,0.1552,8,9,9,49,0.5556,0.0
0.5,0.05,0.6,0.7,0.1,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.5,0.05,0.6,0.7,0.2,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.5,0.05,0.6,0.7,0.3,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.5,0.05,0.8,0.3,0.1,0.3256,0.8235,0.4667,0.5,14,29,3,29,0.5556,0.0
0.5,0.05,0.8,0.3,0.2,0.325,0.7647,0.4561,0.4655,13,27,4,31,0.5556,0.0
0.5,0.05,0.8,0.3,0.3,0.3235,0.6471,0.4314,0.3966,11,23,6,35,0.5556,0.0
0.5,0.05,0.8,0.4,0.1,0.3095,0.7647,0.4407,0.5,13,29,4,29,0.5556,0.0
0.5,0.05,0.8,0.4,0.2,0.3235,0.6471,0.4314,0.3966,11,23,6,35,0.5556,0.0
0.5,0.05,0.8,0.4,0.3,0.3333,0.6471,0.44,0.3793,11,22,6,36,0.5556,0.0
0.5,0.05,0.8,0.5,0.1,0.325,0.7647,0.4561,0.4655,13,27,4,31,0.5556,0.0
0.5,0.05,0.8,0.5,0.2,0.3333,0.6471,0.44,0.3793,11,22,6,36,0.5556,0.0
0.5,0.05,0.8,0.5,0.3,0.3929,0.6471,0.4889,0.2931,11,17,6,41,0.5556,0.0
0.5,0.05,0.8,0.6,0.1,0.3333,0.7647,0.4643,0.4483,13,26,4,32,0.5556,0.0
0.5,0.05,0.8,0.6,0.2,0.3548,0.6471,0.4583,0.3448,11,20,6,38,0.5556,0.0
0.5,0.05,0.8,0.6,0.3,0.4211,0.4706,0.4444,0.1897,8,11,9,47,0.5556,0.0
0.5,0.05,0.8,0.7,0.1,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.5,0.05,0.8,0.7,0.2,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.5,0.05,0.8,0.7,0.3,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.5,0.05,1.0,0.3,0.1,0.3256,0.8235,0.4667,0.5,14,29,3,29,0.5556,0.0
0.5,0.05,1.0,0.3,0.2,0.325,0.7647,0.4561,0.4655,13,27,4,31,0.5556,0.0
0.5,0.05,1.0,0.3,0.3,0.3235,0.6471,0.4314,0.3966,11,23,6,35,0.5556,0.0
0.5,0.05,1.0,0.4,0.1,0.3095,0.7647,0.4407,0.5,13,29,4,29,0.5556,0.0
0.5,0.05,1.0,0.4,0.2,0.3235,0.6471,0.4314,0.3966,11,23,6,35,0.5556,0.0
0.5,0.05,1.0,0.4,0.3,0.3333,0.6471,0.44,0.3793,11,22,6,36,0.5556,0.0
0.5,0.05,1.0,0.5,0.1,0.3171,0.7647,0.4483,0.4828,13,28,4,30,0.5556,0.0
0.5,0.05,1.0,0.5,0.2,0.3235,0.6471,0.4314,0.3966,11,23,6,35,0.5556,0.0
0.5,0.05,1.0,0.5,0.3,0.3793,0.6471,0.4783,0.3103,11,18,6,40,0.5556,0.0
0.5,0.05,1.0,0.6,0.1,0.3333,0.7647,0.4643,0.4483,13,26,4,32,0.5556,0.0
0.5,0.05,1.0,0.6,0.2,0.3548,0.6471,0.4583,0.3448,11,20,6,38,0.5556,0.0
0.5,0.05,1.0,0.6,0.3,0.4211,0.4706,0.4444,0.1897,8,11,9,47,0.5556,0.0
0.5,0.05,1.0,0.7,0.1,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.5,0.05,1.0,0.7,0.2,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.5,0.05,1.0,0.7,0.3,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.5,0.1,0.2,0.3,0.1,0.3889,0.8235,0.5283,0.3793,14,22,3,36,0.1111,0.0
0.5,0.1,0.2,0.3,0.2,0.3939,0.7647,0.52,0.3448,13,20,4,38,0.1111,0.0
0.5,0.1,0.2,0.3,0.3,0.4074,0.6471,0.5,0.2759,11,16,6,42,0.1111,0.0
0.5,0.1,0.2,0.4,0.1,0.3714,0.7647,0.5,0.3793,13,22,4,36,0.1111,0.0
0.5,0.1,0.2,0.4,0.2,0.4074,0.6471,0.5,0.2759,11,16,6,42,0.1111,0.0
0.5,0.1,0.2,0.4,0.3,0.4583,0.6471,0.5366,0.2241,11,13,6,45,0.1111,0.0
0.5,0.1,0.2,0.5,0.1,0.3824,0.7647,0.5098,0.3621,13,21,4,37,0.1111,0.0
0.5,0.1,0.2,0.5,0.2,0.4231,0.6471,0.5116,0.2586,11,15,6,43,0.1111,0.0
0.5,0.1,0.2,0.5,0.3,0.4737,0.5294,0.5,0.1724,9,10,8,48,0.1111,0.0
0.5,0.1,0.2,0.6,0.1,0.3939,0.7647,0.52,0.3448,13,20,4,38,0.1111,0.0
0.5,0.1,0.2,0.6,0.2,0.4583,0.6471,0.5366,0.2241,11,13,6,45,0.1111,0.0
0.5,0.1,0.2,0.6,0.3,0.5455,0.3529,0.4286,0.0862,6,5,11,53,0.1111,0.0
0.5,0.1,0.2,0.7,0.1,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.5,0.1,0.2,0.7,0.2,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.5,0.1,0.2,0.7,0.3,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.5,0.1,0.35,0.3,0.1,0.3333,0.8235,0.4746,0.4828,14,28,3,30,0.5556,0.0
0.5,0.1,0.35,0.3,0.2,0.3333,0.7647,0.4643,0.4483,13,26,4,32,0.5556,0.0
0.5,0.1,0.35,0.3,0.3,0.3333,0.6471,0.44,0.3793,11,22,6,36,0.5556,0.0
0.5,0.1,0.35,0.4,0.1,0.3714,0.7647,0.5,0.3793,13,22,4,36,0.1111,0.0
0.5,0.1,0.35,0.4,0.2,0.4074,0.6471,0.5,0.2759,11,16,6,42,0.1111,0.0
0.5,0.1,0.35,0.4,0.3,0.4583,0.6471,0.5366,0.2241,11,13,6,45,0.1111,0.0
0.5,0.1,0.35,0.5,0.1,0.3824,0.7647,0.5098,0.3621,13,21,4,37,0.1111,0.0
0.5,0.1,0.35,0.5,0.2,0.4231,0.6471,0.5116,0.2586,11,15,6,43,0.1111,0.0
0.5,0.1,0.35,0.5,0.3,0.4737,0.5294,0.5,0.1724,9,10,8,48,0.1111,0.0
0.5,0.1,0.35,0.6,0.1,0.3939,0.7647,0.52,0.3448,13,20,4,38,0.1111,0.0
0.5,0.1,0.35,0.6,0.2,0.4583,0.6471,0.5366,0.2241,11,13,6,45,0.1111,0.0
0.5,0.1,0.35,0.6,0.3,0.5455,0.3529,0.4286,0.0862,6,5,11,53,0.1111,0.0
0.5,0.1,0.35,0.7,0.1,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.5,0.1,0.35,0.7,0.2,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.5,0.1,0.35,0.7,0.3,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.5,0.1,0.45,0.3,0.1,0.3333,0.8235,0.4746,0.4828,14,28,3,30,0.5556,0.0
0.5,0.1,0.45,0.3,0.2,0.3333,0.7647,0.4643,0.4483,13,26,4,32,0.5556,0.0
0.5,0.1,0.45,0.3,0.3,0.3333,0.6471,0.44,0.3793,11,22,6,36,0.5556,0.0
0.5,0.1,0.45,0.4,0.1,0.3171,0.7647,0.4483,0.4828,13,28,4,30,0.5556,0.0
0.5,0.1,0.45,0.4,0.2,0.3333,0.6471,0.44,0.3793,11,22,6,36,0.5556,0.0
0.5,0.1,0.45,0.4,0.3,0.3667,0.6471,0.4681,0.3276,11,19,6,39,0.5556,0.0
0.5,0.1,0.45,0.5,0.1,0.3824,0.7647,0.5098,0.3621,13,21,4,37,0.1111,0.0
0.5,0.1,0.45,0.5,0.2,0.4231,0.6471,0.5116,0.2586,11,15,6,43,0.1111,0.0
0.5,0.1,0.45,0.5,0.3,0.4737,0.5294,0.5,0.1724,9,10,8,48,0.1111,0.0
0.5,0.1,0.45,0.6,0.1,0.3939,0.7647,0.52,0.3448,13,20,4,38,0.1111,0.0
0.5,0.1,0.45,0.6,0.2,0.4583,0.6471,0.5366,0.2241,11,13,6,45,0.1111,0.0
0.5,0.1,0.45,0.6,0.3,0.5455,0.3529,0.4286,0.0862,6,5,11,53,0.1111,0.0
0.5,0.1,0.45,0.7,0.1,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.5,0.1,0.45,0.7,0.2,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.5,0.1,0.45,0.7,0.3,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.5,0.1,0.6,0.3,0.1,0.3256,0.8235,0.4667,0.5,14,29,3,29,0.5556,0.0
0.5,0.1,0.6,0.3,0.2,0.325,0.7647,0.4561,0.4655,13,27,4,31,0.5556,0.0
0.5,0.1,0.6,0.3,0.3,0.3235,0.6471,0.4314,0.3966,11,23,6,35,0.5556,0.0
0.5,0.1,0.6,0.4,0.1,0.3171,0.7647,0.4483,0.4828,13,28,4,30,0.5556,0.0
0.5,0.1,0.6,0.4,0.2,0.3333,0.6471,0.44,0.3793,11,22,6,36,0.5556,0.0
0.5,0.1,0.6,0.4,0.3,0.3548,0.6471,0.4583,0.3448,11,20,6,38,0.5556,0.0
0.5,0.1,0.6,0.5,0.1,0.325,0.7647,0.4561,0.4655,13,27,4,31,0.5556,0.0
0.5,0.1,0.6,0.5,0.2,0.3438,0.6471,0.449,0.3621,11,21,6,37,0.5556,0.0
0.5,0.1,0.6,0.5,0.3,0.36,0.5294,0.4286,0.2759,9,16,8,42,0.5556,0.0
0.5,0.1,0.6,0.6,0.1,0.3514,0.7647,0.4815,0.4138,13,24,4,34,0.5556,0.0
0.5,0.1,0.6,0.6,0.2,0.3929,0.6471,0.4889,0.2931,11,17,6,41,0.5556,0.0
0.5,0.1,0.6,0.6,0.3,0.4,0.3529,0.375,0.1552,6,9,11,49,0.5556,0.0
0.5,0.1,0.6,0.7,0.1,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.5,0.1,0.6,0.7,0.2,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.5,0.1,0.6,0.7,0.3,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.5,0.1,0.8,0.3,0.1,0.3256,0.8235,0.4667,0.5,14,29,3,29,0.5556,0.0
0.5,0.1,0.8,0.3,0.2,0.325,0.7647,0.4561,0.4655,13,27,4,31,0.5556,0.0
0.5,0.1,0.8,0.3,0.3,0.3235,0.6471,0.4314,0.3966,11,23,6,35,0.5556,0.0
0.5,0.1,0.8,0.4,0.1,0.3095,0.7647,0.4407,0.5,13,29,4,29,0.5556,0.0
0.5,0.1,0.8,0.4,0.2,0.3235,0.6471,0.4314,0.3966,11,23,6,35,0.5556,0.0
0.5,0.1,0.8,0.4,0.3,0.3438,0.6471,0.449,0.3621,11,21,6,37,0.5556,0.0
0.5,0.1,0.8,0.5,0.1,0.325,0.7647,0.4561,0.4655,13,27,4,31,0.5556,0.0
0.5,0.1,0.8,0.5,0.2,0.3333,0.6471,0.44,0.3793,11,22,6,36,0.5556,0.0
0.5,0.1,0.8,0.5,0.3,0.3462,0.5294,0.4186,0.2931,9,17,8,41,0.5556,0.0
0.5,0.1,0.8,0.6,0.1,0.3333,0.7647,0.4643,0.4483,13,26,4,32,0.5556,0.0
0.5,0.1,0.8,0.6,0.2,0.3667,0.6471,0.4681,0.3276,11,19,6,39,0.5556,0.0
0.5,0.1,0.8,0.6,0.3,0.3529,0.3529,0.3529,0.1897,6,11,11,47,0.5556,0.0
0.5,0.1,0.8,0.7,0.1,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.5,0.1,0.8,0.7,0.2,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.5,0.1,0.8,0.7,0.3,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.5,0.1,1.0,0.3,0.1,0.3256,0.8235,0.4667,0.5,14,29,3,29,0.5556,0.0
0.5,0.1,1.0,0.3,0.2,0.325,0.7647,0.4561,0.4655,13,27,4,31,0.5556,0.0
0.5,0.1,1.0,0.3,0.3,0.3235,0.6471,0.4314,0.3966,11,23,6,35,0.5556,0.0
0.5,0.1,1.0,0.4,0.1,0.3095,0.7647,0.4407,0.5,13,29,4,29,0.5556,0.0
0.5,0.1,1.0,0.4,0.2,0.3235,0.6471,0.4314,0.3966,11,23,6,35,0.5556,0.0
0.5,0.1,1.0,0.4,0.3,0.3438,0.6471,0.449,0.3621,11,21,6,37,0.5556,0.0
0.5,0.1,1.0,0.5,0.1,0.3171,0.7647,0.4483,0.4828,13,28,4,30,0.5556,0.0
0.5,0.1,1.0,0.5,0.2,0.3235,0.6471,0.4314,0.3966,11,23,6,35,0.5556,0.0
0.5,0.1,1.0,0.5,0.3,0.3333,0.5294,0.4091,0.3103,9,18,8,40,0.5556,0.0
0.5,0.1,1.0,0.6,0.1,0.3333,0.7647,0.4643,0.4483,13,26,4,32,0.5556,0.0
0.5,0.1,1.0,0.6,0.2,0.3667,0.6471,0.4681,0.3276,11,19,6,39,0.5556,0.0
0.5,0.1,1.0,0.6,0.3,0.3529,0.3529,0.3529,0.1897,6,11,11,47,0.5556,0.0
0.5,0.1,1.0,0.7,0.1,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.5,0.1,1.0,0.7,0.2,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.5,0.1,1.0,0.7,0.3,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.5,0.15,0.2,0.3,0.1,0.3889,0.8235,0.5283,0.3793,14,22,3,36,0.1111,0.0
0.5,0.15,0.2,0.3,0.2,0.3939,0.7647,0.52,0.3448,13,20,4,38,0.1111,0.0
0.5,0.15,0.2,0.3,0.3,0.4231,0.6471,0.5116,0.2586,11,15,6,43,0.1111,0.0
0.5,0.15,0.2,0.4,0.1,0.3714,0.7647,0.5,0.3793,13,22,4,36,0.1111,0.0
0.5,0.15,0.2,0.4,0.2,0.4074,0.6471,0.5,0.2759,11,16,6,42,0.1111,0.0
0.5,0.15,0.2,0.4,0.3,0.4091,0.5294,0.4615,0.2241,9,13,8,45,0.1111,0.0
0.5,0.15,0.2,0.5,0.1,0.3824,0.7647,0.5098,0.3621,13,21,4,37,0.1111,0.0
0.5,0.15,0.2,0.5,0.2,0.4167,0.5882,0.4878,0.2414,10,14,7,44,0.1111,0.0
0.5,0.15,0.2,0.5,0.3,0.4118,0.4118,0.4118,0.1724,7,10,10,48,0.1111,0.0
0.5,0.15,0.2,0.6,0.1,0.3939,0.7647,0.52,0.3448,13,20,4,38,0.1111,0.0
0.5,0.15,0.2,0.6,0.2,0.4091,0.5294,0.4615,0.2241,9,13,8,45,0.1111,0.0
0.5,0.15,0.2,0.6,0.3,0.4444,0.2353,0.3077,0.0862,4,5,13,53,0.1111,0.0
0.5,0.15,0.2,0.7,0.1,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.5,0.15,0.2,0.7,0.2,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.5,0.15,0.2,0.7,0.3,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
